diameter
54.824088945
52.6628349675
55.742107875
50.99776272
54.7214214225
56.9471356725
52.381125
55.67218182
51.399
51.9858134775
54.2101532475
59.37058125
59.743875
51.808125
52.80406662
55.545144675
52.1708750025
55.3362573525
54.4440999975
53.429776515
51.2658571425
55.38071667
52.6349479575
53.3008392825
46.1034
51.68027412
52.976189235
64.49955
58.72295076
56.33880996
57.423140625
45.4655000025
53.8389642825
55.4838548025
56.528650965
55.7671640625
54.34793421
54.537901785
57.9225
67.88071875
58.7379
60.6245357175
58.6414732125
64.1854125
53.9340608325
59.9087109375
55.4008193625
51.7688839275
54.5075886375
60.7375549425
57.83925
57.6329672625
58.0885625025
60.8958928575
58.317916665
48.0324375
52.6635
68.7837500025
69.26671875
56.7184431825
49.2571706925
54.4605392325
56.08587891
56.82632472
62.1868526775
48.75933333
52.733625
59.279625
52.136111745
58.6722372675
49.0542642825
49.14292941
51.482517855
54.6341785725
55.671751785
56.58015
47.710171875
61.0365
54.221833335
64.58066667
51.30403125
54.1321578975
51.71122875
52.2378645825
49.8611874975
58.4838624975
52.63792485
62.4958660725
53.3413611075
49.16572059
49.13953125
54.02881875
41.0559642825
52.7121666675
67.20970833
58.406424915
61.4619830325
60.766828125
46.59938298
60.082607145
55.2878333325
55.1043585525
61.5868380675
65.5839500025
49.7143125
46.6358804325
59.71035
54.6338785725
48.7478000025
59.1988125
48.3199396575
45.887921055
51.8409342075
62.22909375
57.86502273
44.951625
72.3073125
57.147375
48.2045625
43.7409375
61.26900357
47.962907145
64.84444737
61.853859375
56.7072125025
62.741625
59.8903235325
58.417666665
63.0497045475
69.5053125
61.9539062475
49.7156842125
51.2268125025
50.272173705
55.8680131575
42.6905454525
56.523675
49.112570835
57.796823865
53.766796875
51.03825
60.20625
60.9211875
46.3332155175
52.74930333
60.284913585
55.32185625
51.8832434175
54.743142855
54.8804107125
40.4544999975
56.498685345
51.6151508175
51.44131473
52.201666665
69.1512
40.4266875
65.2794375
46.17135
50.9188437525
53.08023
55.8009945675
60.303423915
61.86735
57.23326035
48.775535715
53.409223485
39.56141667
54.43316301
56.3156785725
55.7739375
56.62520625
39.58125
61.7228124975
53.806875
60.6043125
56.066011365
70.41225
58.83765
52.6238297475
52.4128815825
51.53325
57.135201675
57.5149710975
59.9675192325
54.2031146625
66.16725
53.0180499975
64.31655
60.1888125
54.4671057675
61.5620625
63.42075
70.3138749975
49.35885
53.6306931825
59.22373611
64.7942375025
56.1298187475
61.8328480575
46.8129
64.95525
60.2583857175
68.300083335
54.0905375025
51.3469937475
46.124955885
52.04425833
40.5684375
35.88285
57.498346155
55.4061500025
62.6775
55.955325
45.86015625
42.5030000025
58.3159321875
55.2204642825
58.45865109
47.7173630925
51.6234500025
58.1809130925
57.9443349975
55.62375
56.928142155
52.26160227
56.1929728275
53.8210909125
58.1579418525
60.600675
59.7165062175
61.75584375
48.71259375
60.968357145
67.4784375
59.73469737
53.9082508725
59.1646875
58.12828125
56.61379149
46.6548870975
51.972107145
59.2269375
55.1336562525
42.9918529425
50.565375
57.5180357175
58.2577232175
62.7384
48.5556249975
49.4514375
52.2615340875
60.7973534475
59.915892855
50.082375
63.3755625
56.2183825725
60.4692941175
62.326678575
64.70595
54.58425
60.03825
59.65575
47.105355975
59.01009375
48.88359375
50.1253861575
58.5106730775
45.95828646
52.0149031575
53.8917997125
40.42125
58.2154891275
54.07584
62.3027625
53.309076135
61.9498125
37.968
51.6225
66.417485295
51.4547447925
63.1168125
72.4569375
47.307
57.49725
52.9862596125
49.80880263
51.609107145
53.542747095
58.9562608725
48.6006392025
44.79915
59.3292753375
60.799316175
52.1439062475
60.01785
51.7372275
60.0289959675
41.70778125
51.5271249975
56.7223125
47.9905909125
60.2360625
52.622873685
60.8335909125
58.5544374975
59.8500444075
58.4211458325
58.270441965
61.17945
57.8401875
47.60240625
47.97855
62.15069118
54.8409999975
47.635636365
49.6494375
55.45860156
66.1629
52.59852273
62.1756
58.01705601
58.56375
53.0956339275
48.3246375
59.9170714275
49.751357145
59.8738515375
52.476168105
47.9050208325
53.6852000025
55.2438571425
50.9024296875
60.2913
63.2922857175
34.90764474
52.899326085
51.753
55.9385000025
50.5536
58.471055805
54.4404999975
51.3470000025
61.2433125
62.7525
64.8811562475
55.7081967
45.08514489
66.1326521775
56.93390667
57.4236249975
59.313311535
53.311955355
53.837379735
58.5587284125
57.670007145
68.678625
47.2948281225
60.884653845
60.3753171075
48.1345108725
38.66141667
53.9396000025
55.883510415
50.473875
50.39505
72.1846607175
72.3140000025
62.76046875
48.872475
49.5167916675
51.456
52.1422285725
54.537857145
61.3769315475
59.011633185
68.337375
53.234625
55.7430999975
34.0858125
59.7275454525
61.7068937475
52.39095
56.3933541675
50.32879167
49.9422971625
51.6375
55.653669495
64.8002499975
65.9025
54.8913500025
54.230175
56.108041665
69.978675
61.116830355
52.8882
51.2271
50.0625681825
40.6880625
61.0665
54.053859375
62.436375
59.2645700025
40.7105217375
49.961025
55.7739642825
50.614640625
39.98175
62.900142855
40.1815714275
65.0911323525
56.598286365
48.900642855
49.91389107
62.61003261
58.63633323
51.522361875
58.2613888875
45.4752
70.2407272725
56.5530892875
63.9619374975
57.8679
41.4192500025
45.7164
71.48878125
55.8136875
58.63138728
56.59108125
55.7896184175
59.3466999975
45.2876896575
48.82161207
57.32025
68.2843125
51.2003333325
57.2882166675
53.4212898525
45.9181323525
39.21525
53.29425
59.882294115
50.9845714275
58.3840714275
51.020175
55.2012
52.572801135
47.030625
56.78925
49.9114632375
41.816526315
46.18903125
63.360796875
51.697734375
56.3677155825
60.6660394725
54.6936718725
58.542580965
60.3008035725
51.833163465
54.9498256575
59.234568105
53.52407967
50.503873905
49.11542355
54.782421735
45.6885
53.7912111075
60.1955192325
49.5040937475
56.7726
62.228291955
49.4381625
59.21178045
56.5161312525
53.0189944425
55.920274035
52.259045835
56.5801730775
56.84369901
46.3014687525
64.7665714275
60.316921875
46.3119999975
42.94396875
46.776482145
